"SortID","SpeciesID","SCAMIT_ID","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Genus","Subgenus","species","Describer","red","bold","non_standard_italic","AuthorRed","SubgenusRed"
346150.00,2344.00,6472.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Grapsidae","","Planes",,"minutus","(Linnaeus 1758)",0,0,0,0,0
346650.00,2345.00,6478.00,"KINORHYNCHA","","","","","","Homalorhagida","Homalorhagae","","","Pycnophyidae","","Kinorhynchus",,"sp",,1,0,1,0,0
346850.00,2346.00,6480.00,"NEMATODA","","","","","",,"","","","","","unidentified",,"sp",,1,0,1,0,0
347650.00,2347.00,6488.00,"ECHINODERMATA","Crinozoa","Crinoidea","Articulata","","","Comatulida","","","Antedonoidea","Antedonidae","","Florometra",,"serratissima","(A. H. Clark 1907)",0,0,0,0,0
348250.00,2348.00,6498.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Luidiidae","","Luidia",,"armata","Ludwig 1905",0,0,0,0,0
348300.00,2349.00,6500.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Luidiidae","","Luidia",,"asthenosoma","Fisher 1906",0,0,0,0,0
348350.00,2350.00,6501.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Luidiidae","","Luidia",,"foliolata","Grube 1866",0,0,0,0,0
348625.00,2351.00,6504.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Astropectinidae","","Astropecten",,"armatus","Gray 1840",0,0,0,0,0
348650.00,2352.00,6510.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Astropectinidae","","Astropecten",,"ornatissimus","Fisher 1906",0,0,0,0,0
348675.00,2353.00,6512.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Astropectinidae","","Astropecten",,"verrilli","de Loriol 1899",0,0,0,0,0
348950.00,2354.00,6516.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Platyasteracea","Paxillosida","","","","Astropectinidae","","Thrissacanthias",,"penicillatus","(Fisher 1905)",1,0,0,1,0
349450.00,2355.00,6522.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Odontasteridae","","Odontaster",,"crassus","Fisher 1905",1,0,0,1,0
349625.00,2356.00,6524.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Goniasteridae","","Ceramaster",,"leptoceramus","(Fisher 1905)",1,0,0,1,0
349650.00,2357.00,6526.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Goniasteridae","","Ceramaster",,"patagonicus","Sladen 1889",0,0,0,0,0
349850.00,2358.00,6527.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Goniasteridae","","Hippasteria",,"spinosa","Verrill 1909",0,0,0,0,0
349950.00,2359.00,6528.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Goniasteridae","","Mediaster",,"aequalis","Stimpson 1857",0,0,0,0,0
350050.00,2360.00,6529.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Goniasteridae","","Pseudarchaster",,"pusillus","Fisher 1905",0,0,0,0,0
350250.00,2361.00,6531.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Valvatida","Granulosina","","","Asterinidae","","Patiria",,"miniata","(Brandt 1835)",1,0,0,1,0
350650.00,2362.00,6537.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Spinulosida","Leptognathina","","","Solasteridae","","Solaster",,"borealis","(Fisher 1905)",1,0,0,1,0
350850.00,2363.00,6540.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Spinulosida","Leptognathina","","","Poraniidae","","Poraniopsis",,"inflata","(Fisher 1906)",0,0,0,0,0
351050.00,2364.00,6545.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Spinulosida","Leptognathina","","","Echinasteridae","","Henricia",,"aspera","Fisher 1906",0,0,0,0,0
351100.00,2365.00,6546.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Spinulosida","Leptognathina","","","Echinasteridae","","Henricia",,"leviuscula","(Stimpson 1857)",0,0,0,0,0
351550.00,2366.00,6554.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Astrometis",,"sertulifera","(Xantus 1860)",0,0,0,0,0
351650.00,2367.00,6562.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Leptasterias",,"hexactis","(Stimpson 1853)",0,0,0,0,0
351750.00,2368.00,6564.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Pisaster",,"brevispinus","(Stimpson 1857)",0,0,0,0,0
351800.00,2369.00,6570.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Pisaster",,"giganteus capitatus","(Stimpson 1862)",0,0,0,0,0
351850.00,2370.00,6573.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Pisaster",,"ochraceus","(Brandt 1835)",0,0,0,0,0
352050.00,2371.00,6580.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Pycnopodia",,"helianthoides","(Brandt 1835)",0,0,0,0,0
352150.00,2372.00,6582.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Rathbunaster",,"californicus","Fisher 1906",0,0,0,0,0
352250.00,2373.00,6583.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Sclerasterias",,"heteropaes","Fisher 1924",0,0,0,0,0
352350.00,2374.00,6584.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Forcipulatida","Asteriadina","","","Asteriidae","","Stylasterias",,"forreri","(de Loriol 1887)",0,0,0,0,0
352650.00,2375.00,6592.00,"ECHINODERMATA","Asterozoa","Asteroidea","","","Valvatacea","Zorocallida","","","","Zoroasteridae","","Myxoderma",,"platyacanthum","(H. L. Clark 1913)",1,0,0,1,0
353150.00,2376.00,6598.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Phrynophiurida","Euryalina","","","Gorgonocephalidae","","Gorgonocephalus",,"eucnemis","(J. Müller & Troschel 1842)",0,0,0,0,0
353350.00,2377.00,6607.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Phrynophiurida","","","","Asteronychidae","","Asteronyx",,"longifissus","Döderlein 1927",1,0,0,1,0
353650.00,2378.00,6610.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Phrynophiurida","Ophiomixina","","","Ophiomyxidae","","Ophioscolex",,"corynetes","(H. L. Clark 1911)",1,0,0,1,0
354050.00,2379.00,6615.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","Ophiacantha",,"diplasia","H. L. Clark 1911",0,0,0,0,0
354100.00,2380.00,6617.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Laemophiurina","","","Ophiacanthidae","","Ophiacantha",,"phragma","Ziesenhenne 1940",0,0,0,0,0
354450.00,2381.00,6620.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","Ophiactis",,"simplex","(Le Conte 1851)",1,0,0,1,0
354550.00,2382.00,6622.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","Ophiopholis",,"bakeri","McClendon 1909",0,0,0,0,0
354600.00,2383.00,6623.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","Ophiopholis",,"longispina","H. L. Clark 1911",1,0,0,1,0
354850.00,2384.00,6625.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphichondrius",,"granulatus","(Lütken & Mortensen 1899) ",0,0,0,0,0
354925.00,2385.00,6632.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphiodia",,"digitata","Nielsen 1932",0,0,0,0,0
354950.00,2386.00,6636.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphiodia",,"psara","H. L. Clark 1935",0,0,0,0,0
354975.00,2387.00,6639.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphiodia",,"urtica","(Lyman 1860)",0,0,0,0,0
355225.00,2388.00,6646.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphioplus",,"macraspis","(H. L. Clark 1911)",0,0,0,0,0
355235.00,2389.00,6648.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphioplus",,"strongyloplax","(H. L. Clark 1911)",0,0,0,0,0
355250.00,2390.00,6651.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphioplus",,"sp A","SCAMIT 2004 §",1,0,1,1,0
355550.00,2391.00,6654.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphipholis",,"pugetana","(Lyman 1860)",0,0,0,0,0
355575.00,2392.00,6657.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphipholis",,"squamata","(delle Chiaje 1828)",0,0,0,0,0
355725.00,2396.00,6662.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphiura",,"arcystata","H. L. Clark 1911",0,0,0,0,0
355750.00,2397.00,6665.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Amphiura",,"diomedeae","Lütken & Mortensen 1899",0,0,0,0,0
355925.00,2398.00,6669.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Dougaloplus",,"amphacanthus","(McClendon 1909)",1,0,0,0,0
355975.00,2399.00,6676.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Amphiuridae","","Dougaloplus",,"sp A","SCAMIT 2004 §",1,0,1,1,0
356250.00,2400.00,6679.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiotricidae","","Ophiothrix",,"spiculata","Le Conte 1851",0,0,0,0,0
356450.00,2401.00,6682.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiocomidae","","Ophiopsila",,"californica","A. H. Clark 1921",0,0,0,0,0
356550.00,2402.00,6683.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiocomidae","","Ophiopteris",,"papillosa","(Lyman 1875)",0,0,0,0,0
356750.00,2403.00,6686.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophionereidae","","Ophionereis",,"annulata","(Le Conte 1851)",0,0,0,0,0
356800.00,2404.00,6691.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophionereidae","","Ophionereis",,"eurybrachiplax","H. L. Clark 1911",0,0,0,0,0
357150.00,2405.00,6695.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiodermatidae","","Ophioderma",,"panamense","Lütken 1859",0,0,0,0,0
357250.00,2406.00,6697.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiodermatidae","","Ophiuroconis",,"bispinosa","Ziesenhenne 1937",0,0,0,0,0
357450.00,2407.00,6699.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiocten",,"sp",,0,0,1,0,0
357550.00,2408.00,6700.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiosphalma",,"jolliense","(McClendon 1909)",0,0,0,0,0
357650.00,2409.00,6703.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiura",,"leptoctenia","H. L. Clark 1901",0,0,0,0,0
357700.00,2410.00,6704.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiura",,"luetkenii","(Lyman 1860)",0,0,0,0,0
357750.00,2411.00,6708.00,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiura",,"sarsi","Lütken 1855",0,0,0,0,0
358550.00,2412.00,6715.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Echinacea","Temnopleuroida","","","","Toxopneustidae","","Lytechinus",,"pictus","(Verrill 1867)",0,0,0,0,0
358850.00,2413.00,6720.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Echinacea","Echinoida","","","","Strongylocentrotidae","","Strongylocentrotus",,"fragilis","Jackson 1912",1,0,0,1,0
358900.00,2414.00,6722.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Echinacea","Echinoida","","","","Strongylocentrotidae","","Strongylocentrotus",,"franciscanus","(A. Agassiz 1863)",0,0,0,0,0
358950.00,2415.00,6724.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Echinacea","Echinoida","","","","Strongylocentrotidae","","Strongylocentrotus",,"purpuratus","(Stimpson 1857)",0,0,0,0,0
359525.00,2416.00,6731.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Gnathostomata","Clypeasteroida","Scutellina","","","Dendrasteridae","","Dendraster",,"excentricus","(Eschscholtz 1831)",0,0,0,0,0
359550.00,2417.00,6735.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Gnathostomata","Clypeasteroida","Scutellina","","","Dendrasteridae","","Dendraster",,"terminalis","(Grant & Hertlein 1938)",0,0,0,0,0
360125.00,2418.00,6742.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Hemiasterina","","","Schizasteridae","","Brisaster",,"latifrons","(A. Agassiz 1898)",0,0,0,0,0
360150.00,2419.00,6745.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Hemiasterina","","","Schizasteridae","","Brisaster",,"townsendi","(A. Agassiz 1898)",1,0,0,1,0
360525.00,2420.00,6750.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Micrasterina","","","Brissidae","","Brissopsis",,"pacifica","(A. Agassiz 1898)",0,0,0,0,0
360550.00,2421.00,6753.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Micrasterina","","","Brissidae","","Brissopsis",,"sp LA1","Haney 2004 §",1,0,1,1,0
360850.00,2422.00,6755.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Micrasterina","","","Spatangidae","","Nacospatangus",,"laevis","(H. L. Clark 1917)",0,0,0,0,0
360950.00,2423.00,6758.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Micrasterina","","","Spatangidae","","Spatangus",,"californicus","H. L. Clark 1917",0,0,0,0,0
361150.00,2424.00,6760.00,"ECHINODERMATA","Echinozoa","Echinoidea","Perischoechinoidea","","Atelostomata","Spatangoida","Micrasterina","","","Loveniidae","","Lovenia",,"cordiformis","A. Agassiz 1872",0,0,0,0,0
361550.00,2425.00,6764.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Psolidae","","Psolus",,"chitonoides","H. L. Clark 1901",0,0,0,0,0
361600.00,2426.00,6765.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Psolidae","","Psolus",,"squamatus","(Koren 1844)",0,0,0,0,0
361850.00,2427.00,6768.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Sclerodactylidae","","Pachythyone",,"rubra","(H. L. Clark 1901)",0,0,0,0,0
362050.00,2428.00,6771.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Havelockia",,"benti","(Deichmann 1937)",0,0,0,0,0
362100.00,2429.00,6775.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Havelockia",,"charlottae","(Deichmann 1938)",0,0,0,0,0
362250.00,2430.00,6777.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"lissoplaca","(H. L. Clark 1924)",0,0,0,0,0
362300.00,2431.00,6779.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"pediparva","Lambert 1998",0,0,0,0,0
362350.00,2432.00,6781.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"populifera","(Stimpson 1857)",0,0,0,0,0
362400.00,2433.00,6787.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"pseudocalcigera","Deichmann 1938",0,0,0,0,0
362450.00,2434.00,6789.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"pseudopopulifera","Deichmann 1938",0,0,0,0,0
362500.00,2435.00,6790.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"rigida","Lambert 1998",1,0,0,1,0
362550.00,2436.00,6792.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Pentamera",,"sp C","SCAMIT 2004 § ",1,0,1,1,0
362950.00,2437.00,6793.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Phyllophoridae",,"sp A","SCAMIT 2004 § ",1,0,1,1,0
363000.00,2438.00,6795.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Phyllophoridae","","Phyllophoridae",,"sp B","SCAMIT 2004 § ",1,0,1,1,0
363225.00,2439.00,6797.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Cucumariidae","","Cucumaria",,"miniata","(Brandt 1835)",1,0,0,1,0
363250.00,2440.00,6799.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Cucumariidae","","Cucumaria",,"piperata","(Stimpson 1864)",0,0,0,0,0
363275.00,2441.00,6802.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Cucumariidae","","Cucumaria",,"salma","Yingst 1972",0,0,0,0,0
363300.00,2442.00,6803.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Cucumariidae","","Cucumaria",,"sp A","SCAMIT 2004 § ",1,0,1,1,0
363650.00,2443.00,6804.00,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Cucumariidae","","Pseudocnus",,"lubricus","(H. L. Clark 1901)",0,0,0,0,0
364050.00,2444.00,6811.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Aspidochirotida","","","","Stichopodidae","","Parastichopus",,"californicus","(Stimpson 1857)",0,0,0,0,0
364100.00,2445.00,6815.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Aspidochirotida","","","","Stichopodidae","","Parastichopus",,"parvimensis","(H. L. Clark 1913)",0,0,0,0,0
364150.00,2446.00,6817.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Aspidochirotida","","","","Stichopodidae","","Parastichopus",,"sp A","SCAMIT 2004 §",0,0,1,0,0
364450.00,2447.00,6820.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Aspidochirotida","","","","Synallactidae","","Synallactes",,"alexandri","Ludwig 1894",1,0,0,1,0
364750.00,2448.00,6823.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Elasipodida","","","","Laetmogonidae","","Pannychia",,"moseleyi","Théel 1882",0,0,0,0,0
365150.00,2449.00,6830.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Apodida","","","","Synaptidae","","Leptosynapta",,"sp",,0,0,1,0,0
365350.00,2450.00,6832.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Apodida","","","","Chiridotidae","","Chiridota",,"N6835",,0,0,1,0,0
365650.00,2451.00,6835.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Molpadida","","","","Molpadiidae","","Molpadia",,"intermedia","(Ludwig 1894)",0,0,0,0,0
365850.00,2452.00,6838.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Molpadida","","","","Caudinidae","","Caudina",,"arenicola","(Stimpson 1857)",0,0,0,0,0
365950.00,2453.00,6842.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Molpadida","","","","Caudinidae","","Paracaudina",,"chilensis","(J. Müller 1850)",0,0,0,0,0
366150.00,2454.00,6848.00,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Molpadida","","","","Eupyrigidae","","unidentified",,"sp",,0,0,1,0,0
366550.00,2455.00,6852.00,"PHORONA","","","","","","Phoronida","","","","Phoronidae","","Phoronis",,"sp",,0,0,1,0,0
366650.00,2456.00,6853.00,"PHORONA","","","","","","Phoronida","","","","Phoronidae","","Phoronopsis",,"sp",,0,0,1,0,0
367250.00,2457.00,6859.00,"BRACHIOPODA","","Inarticulata","","","","Lingulida","","","Linguloidea","Lingulidae","","Glottidia",,"albida","(Hinds 1844)",0,0,0,0,0
367850.00,2458.00,6868.00,"BRACHIOPODA","","Articulata","","","","Terebratulida","Terebratulidina","","Cancellothyridoidea","Cancellothyrididae","","Terebratulina",,"crossei","Davidson 1882",0,0,0,0,0
